"columnID","systemID","data_type","dataset_name","createdAt","rowsUpdatedAt","viewLastModified","indexUpdatedAt","childView","department","field_name","field_type","field_render_type","field_api_name","field_description"
29178975,"n84t-vfnk","tabular","Campaign Finance - Summary of Third Party Disclosure Forms Regarding San Francisco Candidates - November 6, 2012",1337378542,1353103949,1458063021,1433434735,,"Ethics Commission","Notes","text","text","notes",
227778106,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","business_id","text","text","business_id",
227778108,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","business_name","text","text","business_name",
227778109,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","business_address","text","text","business_address",
227778111,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","business_city","text","text","business_city",
227778112,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","business_state","text","text","business_state",
227778114,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","business_postal_code","text","text","business_postal_code",
227778115,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","business_latitude","number","number","business_latitude",
227778117,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","business_longitude","number","number","business_longitude",
227778118,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","business_location","location","location","business_location",
227778120,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","business_phone_number","text","text","business_phone_number",
227778121,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","inspection_id","text","text","inspection_id",
227778123,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","inspection_date","calendar_date","calendar_date","inspection_date",
227778124,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","inspection_score","number","number","inspection_score",
227778126,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","inspection_type","text","text","inspection_type",
227778127,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","violation_id","text","text","violation_id",
227778129,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","violation_description","text","text","violation_description",
227778130,"pyih-qa8i","tabular","Food Inspections - LIVES Standard",1446047856,1481851108,1481851074,1481851153,,"Public Health","risk_category","text","text","risk_category",
70297710,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Block Lot","html","html","block_lot",
70297711,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Planning Neighborhood","text","text","planning_neighborhood",
70297712,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Best Stat","text","text","best_stat",
70297713,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Best Date","text","text","best_date",
70297714,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Units","number","number","units",
70297715,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Planning Project Description","text","text","planning_project_description",
70297716,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","DBI Project Description","text","text","dbi_project_description",
70297717,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Zoning Generalized","text","text","zoning_generalized",
70297718,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Zoning Simplified","text","text","zoning_simplified",
70297719,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","TAZ","number","number","taz",
70297720,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Total GSF (Commercial)","number","number","total_gsf_commercial",
70297721,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Office","number","number","office",
70297722,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Cult, Inst, Educ","number","number","cult_inst_educ",
70297723,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Medical","number","number","medical",
70297724,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Prod, Dist, Rep","number","number","prod_dist_rep",
70297725,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Ret, Ent","number","number","ret_ent",
70297726,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Visitor","number","number","visitor",
70297727,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Planning ID","number","number","planning_id",
70297728,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","DBI Permit","number","number","dbi_permit",
70297729,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Planning Filed","text","text","planning_filed",
70297730,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","DBI Filed","text","text","dbi_filed",
70297731,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","HEIGHTLIMIT","text","text","heightlimit",
70297732,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","ZONING","text","text","zoning",
70297733,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","FirstFiled","text","text","firstfiled",
70297734,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","LANDUSE","text","text","landuse",
70297735,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Net Added Units","number","number","net_added_units",
70297736,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Net Added SF","number","number","net_added_sf",
70297737,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Net Cult, Inst, Educ","number","number","net_cult_inst_educ",
70297738,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Net Medical","number","number","net_medical",
70297739,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Net Office","number","number","net_office",
70297740,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Net Prod, Dist, Rep","number","number","net_prod_dist_rep",
70297741,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Net Ret, Ent","number","number","net_ret_ent",
70297742,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Net Visitor","number","number","net_visitor",
70297743,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","SUPDIST","number","number","supdist",
70297744,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Sponsor Firm","text","text","sponsor_firm",
70297745,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Sponsor Name","text","text","sponsor_name",
70297746,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","CONTACTPHONE","text","text","contactphone",
70297747,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","FULLNAME","text","text","fullname",
70297748,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","CONTACTCITY","text","text","contactcity",
70297749,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","CONTACTADD","text","text","contactadd",
70297750,"bime-puj8","tabular","San Francisco Development Pipeline 2013 Quarter 1",1370047999,1370048013,1471903475,1471902913,,"Planning","Location 1","location","location","location_1",
169001456,"u4y3-k4vs","tabular","Lobbyist Client Directory",1335474486,1481824468,1481823533,1481824506,,"Ethics Commission","Client","text","text","client",
169001457,"u4y3-k4vs","tabular","Lobbyist Client Directory",1335474486,1481824468,1481823533,1481824506,,"Ethics Commission","Lobbyist","text","text","lobbyist",
169001458,"u4y3-k4vs","tabular","Lobbyist Client Directory",1335474486,1481824468,1481823533,1481824506,,"Ethics Commission","Lobbyist_Firm","text","text","lobbyist_firm",
169001459,"u4y3-k4vs","tabular","Lobbyist Client Directory",1335474486,1481824468,1481823533,1481824506,,"Ethics Commission","Client_Phone","text","text","client_phone",
169001460,"u4y3-k4vs","tabular","Lobbyist Client Directory",1335474486,1481824468,1481823533,1481824506,,"Ethics Commission","Client_Address","text","text","client_address",
169001461,"u4y3-k4vs","tabular","Lobbyist Client Directory",1335474486,1481824468,1481823533,1481824506,,"Ethics Commission","Client_Address_2","text","text","client_address_2",
169001462,"u4y3-k4vs","tabular","Lobbyist Client Directory",1335474486,1481824468,1481823533,1481824506,,"Ethics Commission","Client_City","text","text","client_city",
169001463,"u4y3-k4vs","tabular","Lobbyist Client Directory",1335474486,1481824468,1481823533,1481824506,,"Ethics Commission","Client_State","text","text","client_state",
169001464,"u4y3-k4vs","tabular","Lobbyist Client Directory",1335474486,1481824468,1481823533,1481824506,,"Ethics Commission","Client_Zip","text","text","client_zip",
169001465,"u4y3-k4vs","tabular","Lobbyist Client Directory",1335474486,1481824468,1481823533,1481824506,,"Ethics Commission","Client_Location","location","location","location",
242825455,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Form Type","text","text","form_type",
242825456,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Report Number","text","text","report_number",
242825457,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Date filed","calendar_date","calendar_date","date_filed",
242825458,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Filer","text","text","filer",
242825459,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Filer Id","text","text","filer_id",
242825460,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Amount ","money","money","amount",
242825461,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Candidate Identified","text","text","candidate_identified",
242825462,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","District","text","text","district",
242825463,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Support, Oppose or Neutral","text","text","support_oppose_or_neutral",
242825464,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Start Date of Distribution","calendar_date","calendar_date","start_date_of_distribution",
242825465,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","End or Only Date of Distribution","calendar_date","calendar_date","end_or_only_date_of_distribution",
242825466,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Notes","text","text","notes",
242825467,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Attachment 1","document","document","attachment_1",
242825468,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Attachment 2","document","document","attachment_2",
242825469,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Attachment 3","document","document","attachment_3",
242825470,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Attachment 4","document","document","attachment_4",
242825471,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Attachment 5","document","document","attachment_5",
242825472,"8wra-euu9","tabular","Campaign Finance - Summary of Third Party Expenditures Regarding San Francisco Candidates - November 3, 2015",1435340334,1455740639,1455740669,1455747009,,"Ethics Commission","Attachment 6","document","document","attachment_6",
43373106,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","RESPNUM","number","number","respnum",
43373107,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","CCGID","number","number","ccgid",
43373108,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","BAREA","text","text","barea",
43373109,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","GATE","number","number","gate",
43373110,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","STRATA","number","number","strata",
43373111,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","CATEGORY","number","number","category",
43373112,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","INTDATE","number","number","intdate",
43373113,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","AIRLINE","number","number","airline",
43373114,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","FLIGHT","number","number","flight",
43373115,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","DEST","number","number","dest",
43373116,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","DESTGEO","number","number","destgeo",
43373117,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","DESTMARK","number","number","destmark",
43373118,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","ARRTIME","text","text","arrtime",
43373119,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","DEPTIME","text","text","deptime",
43373120,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","MINUTES","number","number","minutes",
43373121,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q2PURP1","number","number","q2purp1",
43373122,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q3GETTO1","number","number","q3getto1",
43373123,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q3PARK","number","number","q3park",
43373124,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q4BAGS","number","number","q4bags",
43373125,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q4BUY","number","number","q4buy",
43373126,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q4FOOD","number","number","q4food",
43373127,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q5NOTBUY","number","number","q5notbuy",
43373128,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q6NOFOOD","number","number","q6nofood",
43373129,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q7FLYPERYR","number","number","q7flyperyr",
43373130,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","SAQ","number","number","saq",
43373131,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8A_ART","number","number","q8a_art",
43373132,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8B_FOOD","number","number","q8b_food",
43373133,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8C_SHOP","number","number","q8c_shop",
43373134,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8D_SIGNS","number","number","q8d_signs",
43373135,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8E_WALK","number","number","q8e_walk",
43373136,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8F_SCREENS","number","number","q8f_screens",
43373137,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8G_INFOARR","number","number","q8g_infoarr",
43373138,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8H_INFODEP","number","number","q8h_infodep",
43373139,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8I_ROAD","number","number","q8i_road",
43373140,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8J_PARK","number","number","q8j_park",
43373141,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8K_AIRTRAIN","number","number","q8k_airtrain",
43373142,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8L_LTPARK","number","number","q8l_ltpark",
43373143,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8M_RENTAL","number","number","q8m_rental",
43373144,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q8N_WHOLE","number","number","q8n_whole",
43373145,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q10A_CLNBOARD","number","number","q10a_clnboard",
43373146,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q10B_CLNPARK","number","number","q10b_clnpark",
43373147,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q10C_CLNAIRTRAIN","number","number","q10c_clnairtrain",
43373148,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q10D_CLNRENT","number","number","q10d_clnrent",
43373149,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q10E_CLNFOOD","number","number","q10e_clnfood",
43373150,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q10F_CLNBATH","number","number","q10f_clnbath",
43373151,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q11SAFE","number","number","q11safe",
43373152,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q12_USEWEB","number","number","q12_useweb",
43373153,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q13_RATEWEB","number","number","q13_rateweb",
43373154,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q14WHEREDEPART","number","number","q14wheredepart",
43373155,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q14RATEGETTO","number","number","q14rategetto",
43373156,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q15A_FIND","number","number","q15a_find",
43373157,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q15B_SECURITY","number","number","q15b_security",
43373158,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q16_PROBLEM","number","number","q16_problem",
43373159,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q17REGION","number","number","q17region",
43373160,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q18ZIP","calendar_date","calendar_date","q18zip",
43373161,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q18COUNTRY","text","text","q18country",
43373162,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","HOME","number","number","home",
43373163,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q19_AGE","number","number","q19_age",
43373164,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q20_SEX","number","number","q20_sex",
43373165,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","Q21_INCOME","number","number","q21_income",
43373166,"ckai-dve4","tabular","2012 SFO Customer Survey Data Set + Dictionary",1360192667,1360192691,1458063022,1449015140,,"Airport (SFO)","LANG","number","number","lang",
163202845,"6ssu-ewuc","tabular","Campaign Finance - FPPC Form 460 - Schedule I - Miscellaneous Increases to Cash",1335804419,1481732614,1481905224,1481732990,,"Ethics Commission","Filer_ID","text","text","filer_id",
163202846,"6ssu-ewuc","tabular","Campaign Finance - FPPC Form 460 - Schedule I - Miscellaneous Increases to Cash",1335804419,1481732614,1481905224,1481732990,,"Ethics Commission","Filer_NamL","text","text","filer_naml",
163202847,"6ssu-ewuc","tabular","Campaign Finance - FPPC Form 460 - Schedule I - Miscellaneous Increases to Cash",1335804419,1481732614,1481905224,1481732990,,"Ethics Commission","Report_Num","number","number","report_num",
163202848,"6ssu-ewuc","tabular","Campaign Finance - FPPC Form 460 - Schedule I - Miscellaneous Increases to Cash",1335804419,1481732614,1481905224,1481732990,,"Ethics Commission","Committee_Type","text","text","committee_type",
163202849,"6ssu-ewuc","tabular","Campaign Finance - FPPC Form 460 - Schedule I - Miscellaneous Increases to Cash",1335804419,1481732614,1481905224,1481732990,,"Ethics Commission","Rpt_Date","calendar_date","calendar_date","rpt_date",
163202850,"6ssu-ewuc","tabular","Campaign Finance - FPPC Form 460 - Schedule I - Miscellaneous Increases to Cash",1335804419,1481732614,1481905224,1481732990,,"Ethics Commission","From_Date","calendar_date","calendar_date","from_date",
163202851,"6ssu-ewuc","tabular","Campaign Finance - FPPC Form 460 - Schedule I - Miscellaneous Increases to Cash",1335804419,1481732614,1481905224,1481732990,,"Ethics Commission","Thru_Date","calendar_date","calendar_date","thru_date",
